order_item_id,so_number,item_number,product_id,product_name,category,quantity,unit,unit_price,discount_pct,line_total
SO-4500149-03,SO-4500149,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,3,EA,14000,8,38640.0
SO-4500149-04,SO-4500149,0040,MAT016,Lenovo ThinkCentre Desktop,Desktops,17,EA,52000,8,813280.0
SO-4500149-05,SO-4500149,0050,MAT015,Corsair Mechanical Keyboard,Peripherals,8,EA,6500,2,50960.0
SO-4500150-01,SO-4500150,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,18,EA,52000,0,936000.0
SO-4500150-02,SO-4500150,0020,MAT020,Microsoft Office 365 (1 Year),Software,4,LIC,4200,8,15456.0
SO-4500150-03,SO-4500150,0030,MAT010,Canon ImageRunner 2625i,Printers,5,EA,55000,5,261250.0
SO-4500151-01,SO-4500151,0010,MAT013,APC 1500VA UPS,Power,2,EA,18000,10,32400.0
SO-4500152-01,SO-4500152,0010,MAT003,Lenovo ThinkPad E14,Laptops,15,EA,68000,10,918000.0
SO-4500152-02,SO-4500152,0020,MAT013,APC 1500VA UPS,Power,9,EA,18000,10,145800.0
SO-4500152-03,SO-4500152,0030,MAT017,Dell OptiPlex 5000 Desktop,Desktops,20,EA,48000,0,960000.0
SO-4500153-01,SO-4500153,0010,MAT018,Jabra Evolve2 Headset,Peripherals,7,EA,8500,10,53550.0
SO-4500153-02,SO-4500153,0020,MAT012,Samsung 1TB NVMe SSD,Storage,17,EA,9500,8,148580.0
SO-4500153-03,SO-4500153,0030,MAT005,"Samsung 27"" 4K Monitor",Monitors,17,EA,28000,0,476000.0
SO-4500154-01,SO-4500154,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,5,EA,52000,10,234000.0
SO-4500154-02,SO-4500154,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,17,EA,48000,2,799680.0
SO-4500154-03,SO-4500154,0030,MAT015,Corsair Mechanical Keyboard,Peripherals,11,EA,6500,10,64350.0
SO-4500155-01,SO-4500155,0010,MAT010,Canon ImageRunner 2625i,Printers,19,EA,55000,5,992750.0
SO-4500155-02,SO-4500155,0020,MAT019,D-Link 24-Port Patch Panel,Networking,16,EA,5500,0,88000.0
SO-4500155-03,SO-4500155,0030,MAT011,Seagate 4TB External HDD,Storage,12,EA,7500,5,85500.0
SO-4500155-04,SO-4500155,0040,MAT017,Dell OptiPlex 5000 Desktop,Desktops,4,EA,48000,8,176640.0
SO-4500155-05,SO-4500155,0050,MAT016,Lenovo ThinkCentre Desktop,Desktops,19,EA,52000,5,938600.0
SO-4500156-01,SO-4500156,0010,MAT019,D-Link 24-Port Patch Panel,Networking,17,EA,5500,10,84150.0
SO-4500156-02,SO-4500156,0020,MAT008,TP-Link WiFi 6 Router,Networking,13,EA,12000,2,152880.0
SO-4500156-03,SO-4500156,0030,MAT002,HP EliteBook 840 G10,Laptops,8,EA,85000,0,680000.0
SO-4500156-04,SO-4500156,0040,MAT016,Lenovo ThinkCentre Desktop,Desktops,19,EA,52000,0,988000.0
SO-4500156-05,SO-4500156,0050,MAT006,"LG 24"" Full HD Monitor",Monitors,7,EA,14000,0,98000.0
SO-4500157-01,SO-4500157,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,2,EA,45000,2,88200.0
SO-4500157-02,SO-4500157,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,17,EA,4200,2,69972.0
SO-4500157-03,SO-4500157,0030,MAT017,Dell OptiPlex 5000 Desktop,Desktops,18,EA,48000,5,820800.0
SO-4500157-04,SO-4500157,0040,MAT016,Lenovo ThinkCentre Desktop,Desktops,16,EA,52000,10,748800.0
SO-4500158-01,SO-4500158,0010,MAT018,Jabra Evolve2 Headset,Peripherals,9,EA,8500,10,68850.0
SO-4500158-02,SO-4500158,0020,MAT011,Seagate 4TB External HDD,Storage,16,EA,7500,2,117600.0
SO-4500158-03,SO-4500158,0030,MAT020,Microsoft Office 365 (1 Year),Software,8,LIC,4200,5,31920.0
SO-4500158-04,SO-4500158,0040,MAT012,Samsung 1TB NVMe SSD,Storage,18,EA,9500,5,162450.0
SO-4500159-01,SO-4500159,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,16,EA,52000,5,790400.0
SO-4500159-02,SO-4500159,0020,MAT011,Seagate 4TB External HDD,Storage,18,EA,7500,5,128250.0
SO-4500160-01,SO-4500160,0010,MAT013,APC 1500VA UPS,Power,2,EA,18000,5,34200.0
SO-4500160-02,SO-4500160,0020,MAT020,Microsoft Office 365 (1 Year),Software,3,LIC,4200,5,11970.0
SO-4500160-03,SO-4500160,0030,MAT012,Samsung 1TB NVMe SSD,Storage,15,EA,9500,5,135375.0
SO-4500160-04,SO-4500160,0040,MAT005,"Samsung 27"" 4K Monitor",Monitors,16,EA,28000,2,439040.0
SO-4500160-05,SO-4500160,0050,MAT010,Canon ImageRunner 2625i,Printers,7,EA,55000,10,346500.0
SO-4500161-01,SO-4500161,0010,MAT004,Apple MacBook Air M2,Laptops,8,EA,114000,2,893760.0
SO-4500161-02,SO-4500161,0020,MAT019,D-Link 24-Port Patch Panel,Networking,2,EA,5500,10,9900.0
SO-4500162-01,SO-4500162,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,11,EA,4200,8,42504.0
SO-4500163-01,SO-4500163,0010,MAT018,Jabra Evolve2 Headset,Peripherals,6,EA,8500,8,46920.0
SO-4500164-01,SO-4500164,0010,MAT011,Seagate 4TB External HDD,Storage,3,EA,7500,10,20250.0
SO-4500164-02,SO-4500164,0020,MAT010,Canon ImageRunner 2625i,Printers,8,EA,55000,10,396000.0
SO-4500164-03,SO-4500164,0030,MAT002,HP EliteBook 840 G10,Laptops,2,EA,85000,2,166600.0
SO-4500165-01,SO-4500165,0010,MAT013,APC 1500VA UPS,Power,16,EA,18000,2,282240.0
SO-4500166-01,SO-4500166,0010,MAT019,D-Link 24-Port Patch Panel,Networking,10,EA,5500,8,50600.0
SO-4500166-02,SO-4500166,0020,MAT004,Apple MacBook Air M2,Laptops,18,EA,114000,10,1846800.0
SO-4500166-03,SO-4500166,0030,MAT011,Seagate 4TB External HDD,Storage,16,EA,7500,2,117600.0
SO-4500167-01,SO-4500167,0010,MAT011,Seagate 4TB External HDD,Storage,6,EA,7500,8,41400.0
SO-4500168-01,SO-4500168,0010,MAT010,Canon ImageRunner 2625i,Printers,6,EA,55000,10,297000.0
SO-4500168-02,SO-4500168,0020,MAT019,D-Link 24-Port Patch Panel,Networking,13,EA,5500,8,65780.0
SO-4500168-03,SO-4500168,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,17,EA,45000,5,726750.0
SO-4500169-01,SO-4500169,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,11,EA,28000,2,301840.0
SO-4500169-02,SO-4500169,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,1,EA,52000,5,49400.0
SO-4500170-01,SO-4500170,0010,MAT011,Seagate 4TB External HDD,Storage,9,EA,7500,5,64125.0
SO-4500170-02,SO-4500170,0020,MAT010,Canon ImageRunner 2625i,Printers,8,EA,55000,0,440000.0
SO-4500170-03,SO-4500170,0030,MAT001,Dell Latitude 5540 Laptop,Laptops,4,EA,72000,8,264960.0
SO-4500171-01,SO-4500171,0010,MAT010,Canon ImageRunner 2625i,Printers,8,EA,55000,2,431200.0
SO-4500171-02,SO-4500171,0020,MAT004,Apple MacBook Air M2,Laptops,16,EA,114000,2,1787520.0
SO-4500171-03,SO-4500171,0030,MAT020,Microsoft Office 365 (1 Year),Software,15,LIC,4200,10,56700.0
SO-4500171-04,SO-4500171,0040,MAT012,Samsung 1TB NVMe SSD,Storage,12,EA,9500,8,104880.0
SO-4500171-05,SO-4500171,0050,MAT008,TP-Link WiFi 6 Router,Networking,18,EA,12000,8,198720.0
SO-4500172-01,SO-4500172,0010,MAT008,TP-Link WiFi 6 Router,Networking,17,EA,12000,8,187680.0
SO-4500172-02,SO-4500172,0020,MAT003,Lenovo ThinkPad E14,Laptops,17,EA,68000,5,1098200.0
SO-4500173-01,SO-4500173,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,11,EA,48000,10,475200.0
SO-4500173-02,SO-4500173,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,15,EA,45000,0,675000.0
SO-4500173-03,SO-4500173,0030,MAT018,Jabra Evolve2 Headset,Peripherals,7,EA,8500,10,53550.0
SO-4500173-04,SO-4500173,0040,MAT005,"Samsung 27"" 4K Monitor",Monitors,16,EA,28000,0,448000.0
SO-4500173-05,SO-4500173,0050,MAT006,"LG 24"" Full HD Monitor",Monitors,17,EA,14000,8,218960.0
SO-4500174-01,SO-4500174,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,10,EA,6500,0,65000.0
SO-4500174-02,SO-4500174,0020,MAT019,D-Link 24-Port Patch Panel,Networking,13,EA,5500,5,67925.0
SO-4500174-03,SO-4500174,0030,MAT002,HP EliteBook 840 G10,Laptops,1,EA,85000,2,83300.0
SO-4500174-04,SO-4500174,0040,MAT020,Microsoft Office 365 (1 Year),Software,19,LIC,4200,0,79800.0
SO-4500175-01,SO-4500175,0010,MAT018,Jabra Evolve2 Headset,Peripherals,2,EA,8500,0,17000.0
SO-4500176-01,SO-4500176,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,12,EA,28000,8,309120.0
SO-4500176-02,SO-4500176,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,15,EA,4200,8,57960.0
SO-4500177-01,SO-4500177,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,17,EA,28000,2,466480.0
SO-4500177-02,SO-4500177,0020,MAT012,Samsung 1TB NVMe SSD,Storage,8,EA,9500,0,76000.0
SO-4500177-03,SO-4500177,0030,MAT004,Apple MacBook Air M2,Laptops,1,EA,114000,5,108300.0
SO-4500177-04,SO-4500177,0040,MAT006,"LG 24"" Full HD Monitor",Monitors,15,EA,14000,10,189000.0
SO-4500177-05,SO-4500177,0050,MAT013,APC 1500VA UPS,Power,14,EA,18000,10,226800.0
SO-4500178-01,SO-4500178,0010,MAT012,Samsung 1TB NVMe SSD,Storage,4,EA,9500,0,38000.0
SO-4500178-02,SO-4500178,0020,MAT005,"Samsung 27"" 4K Monitor",Monitors,14,EA,28000,10,352800.0
SO-4500178-03,SO-4500178,0030,MAT009,HP LaserJet Pro M404dn,Printers,1,EA,22000,2,21560.0
SO-4500178-04,SO-4500178,0040,MAT007,Cisco Catalyst 2960 Switch,Networking,7,EA,45000,0,315000.0
SO-4500179-01,SO-4500179,0010,MAT002,HP EliteBook 840 G10,Laptops,8,EA,85000,10,612000.0
SO-4500179-02,SO-4500179,0020,MAT008,TP-Link WiFi 6 Router,Networking,7,EA,12000,0,84000.0
SO-4500179-03,SO-4500179,0030,MAT020,Microsoft Office 365 (1 Year),Software,5,LIC,4200,10,18900.0
SO-4500179-04,SO-4500179,0040,MAT013,APC 1500VA UPS,Power,10,EA,18000,2,176400.0
SO-4500179-05,SO-4500179,0050,MAT015,Corsair Mechanical Keyboard,Peripherals,19,EA,6500,5,117325.0
SO-4500180-01,SO-4500180,0010,MAT008,TP-Link WiFi 6 Router,Networking,17,EA,12000,2,199920.0
SO-4500180-02,SO-4500180,0020,MAT010,Canon ImageRunner 2625i,Printers,14,EA,55000,5,731500.0
SO-4500180-03,SO-4500180,0030,MAT005,"Samsung 27"" 4K Monitor",Monitors,9,EA,28000,0,252000.0
SO-4500181-01,SO-4500181,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,16,EA,4200,0,67200.0
SO-4500181-02,SO-4500181,0020,MAT018,Jabra Evolve2 Headset,Peripherals,12,EA,8500,8,93840.0
SO-4500182-01,SO-4500182,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,18,EA,28000,8,463680.0
SO-4500182-02,SO-4500182,0020,MAT010,Canon ImageRunner 2625i,Printers,8,EA,55000,2,431200.0
SO-4500182-03,SO-4500182,0030,MAT013,APC 1500VA UPS,Power,10,EA,18000,2,176400.0
SO-4500182-04,SO-4500182,0040,MAT006,"LG 24"" Full HD Monitor",Monitors,15,EA,14000,0,210000.0
SO-4500183-01,SO-4500183,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,7,EA,48000,5,319200.0
SO-4500183-02,SO-4500183,0020,MAT005,"Samsung 27"" 4K Monitor",Monitors,3,EA,28000,8,77280.0
SO-4500183-03,SO-4500183,0030,MAT013,APC 1500VA UPS,Power,12,EA,18000,0,216000.0
SO-4500183-04,SO-4500183,0040,MAT008,TP-Link WiFi 6 Router,Networking,18,EA,12000,2,211680.0
SO-4500183-05,SO-4500183,0050,MAT009,HP LaserJet Pro M404dn,Printers,2,EA,22000,5,41800.0
SO-4500184-01,SO-4500184,0010,MAT003,Lenovo ThinkPad E14,Laptops,7,EA,68000,10,428400.0
SO-4500185-01,SO-4500185,0010,MAT010,Canon ImageRunner 2625i,Printers,7,EA,55000,0,385000.0
SO-4500185-02,SO-4500185,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,16,EA,72000,2,1128960.0
SO-4500185-03,SO-4500185,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,20,EA,45000,2,882000.0
SO-4500186-01,SO-4500186,0010,MAT013,APC 1500VA UPS,Power,12,EA,18000,5,205200.0
SO-4500186-02,SO-4500186,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,9,EA,6500,5,55575.0
SO-4500186-03,SO-4500186,0030,MAT018,Jabra Evolve2 Headset,Peripherals,17,EA,8500,8,132940.0
SO-4500187-01,SO-4500187,0010,MAT011,Seagate 4TB External HDD,Storage,14,EA,7500,0,105000.0
SO-4500187-02,SO-4500187,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,19,EA,45000,2,837900.0
SO-4500187-03,SO-4500187,0030,MAT012,Samsung 1TB NVMe SSD,Storage,5,EA,9500,0,47500.0
SO-4500187-04,SO-4500187,0040,MAT020,Microsoft Office 365 (1 Year),Software,9,LIC,4200,10,34020.0
SO-4500188-01,SO-4500188,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,8,EA,28000,8,206080.0
SO-4500188-02,SO-4500188,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,19,EA,45000,2,837900.0
SO-4500188-03,SO-4500188,0030,MAT011,Seagate 4TB External HDD,Storage,16,EA,7500,10,108000.0
SO-4500189-01,SO-4500189,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,6,EA,52000,2,305760.0
SO-4500189-02,SO-4500189,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,18,EA,6500,8,107640.0
SO-4500189-03,SO-4500189,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,6,EA,14000,10,75600.0
SO-4500189-04,SO-4500189,0040,MAT012,Samsung 1TB NVMe SSD,Storage,2,EA,9500,10,17100.0
SO-4500190-01,SO-4500190,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,14,EA,72000,2,987840.0
SO-4500191-01,SO-4500191,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,17,EA,45000,8,703800.0
SO-4500192-01,SO-4500192,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,1,EA,52000,0,52000.0
SO-4500192-02,SO-4500192,0020,MAT020,Microsoft Office 365 (1 Year),Software,17,LIC,4200,5,67830.0
SO-4500192-03,SO-4500192,0030,MAT001,Dell Latitude 5540 Laptop,Laptops,18,EA,72000,5,1231200.0
SO-4500192-04,SO-4500192,0040,MAT018,Jabra Evolve2 Headset,Peripherals,1,EA,8500,10,7650.0
SO-4500192-05,SO-4500192,0050,MAT014,Logitech MX Master 3 Mouse,Peripherals,14,EA,4200,2,57624.0
SO-4500193-01,SO-4500193,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,9,EA,45000,5,384750.0
SO-4500193-02,SO-4500193,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,9,EA,48000,8,397440.0
SO-4500194-01,SO-4500194,0010,MAT019,D-Link 24-Port Patch Panel,Networking,3,EA,5500,0,16500.0
SO-4500194-02,SO-4500194,0020,MAT008,TP-Link WiFi 6 Router,Networking,3,EA,12000,8,33120.0
SO-4500194-03,SO-4500194,0030,MAT020,Microsoft Office 365 (1 Year),Software,13,LIC,4200,8,50232.0
SO-4500194-04,SO-4500194,0040,MAT010,Canon ImageRunner 2625i,Printers,18,EA,55000,8,910800.0
SO-4500195-01,SO-4500195,0010,MAT003,Lenovo ThinkPad E14,Laptops,14,EA,68000,5,904400.0
SO-4500195-02,SO-4500195,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,19,EA,52000,0,988000.0
SO-4500196-01,SO-4500196,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,18,EA,52000,10,842400.0
SO-4500196-02,SO-4500196,0020,MAT009,HP LaserJet Pro M404dn,Printers,2,EA,22000,2,43120.0
SO-4500196-03,SO-4500196,0030,MAT002,HP EliteBook 840 G10,Laptops,11,EA,85000,0,935000.0
SO-4500196-04,SO-4500196,0040,MAT003,Lenovo ThinkPad E14,Laptops,7,EA,68000,10,428400.0
SO-4500196-05,SO-4500196,0050,MAT019,D-Link 24-Port Patch Panel,Networking,5,EA,5500,8,25300.0
SO-4500197-01,SO-4500197,0010,MAT019,D-Link 24-Port Patch Panel,Networking,18,EA,5500,5,94050.0
SO-4500197-02,SO-4500197,0020,MAT013,APC 1500VA UPS,Power,13,EA,18000,2,229320.0
SO-4500198-01,SO-4500198,0010,MAT002,HP EliteBook 840 G10,Laptops,8,EA,85000,0,680000.0
SO-4500198-02,SO-4500198,0020,MAT004,Apple MacBook Air M2,Laptops,11,EA,114000,10,1128600.0
SO-4500198-03,SO-4500198,0030,MAT014,Logitech MX Master 3 Mouse,Peripherals,20,EA,4200,10,75600.0
SO-4500199-01,SO-4500199,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,12,EA,6500,10,70200.0
SO-4500199-02,SO-4500199,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,13,EA,52000,8,621920.0
SO-4500199-03,SO-4500199,0030,MAT008,TP-Link WiFi 6 Router,Networking,6,EA,12000,10,64800.0
SO-4500200-01,SO-4500200,0010,MAT008,TP-Link WiFi 6 Router,Networking,9,EA,12000,2,105840.0
SO-4500200-02,SO-4500200,0020,MAT003,Lenovo ThinkPad E14,Laptops,13,EA,68000,2,866320.0
SO-4500200-03,SO-4500200,0030,MAT019,D-Link 24-Port Patch Panel,Networking,13,EA,5500,5,67925.0
SO-4500201-01,SO-4500201,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,4,EA,6500,2,25480.0
SO-4500201-02,SO-4500201,0020,MAT012,Samsung 1TB NVMe SSD,Storage,3,EA,9500,2,27930.0
SO-4500201-03,SO-4500201,0030,MAT009,HP LaserJet Pro M404dn,Printers,14,EA,22000,8,283360.0
SO-4500202-01,SO-4500202,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,3,EA,72000,5,205200.0
SO-4500203-01,SO-4500203,0010,MAT013,APC 1500VA UPS,Power,14,EA,18000,8,231840.0
SO-4500203-02,SO-4500203,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,3,EA,72000,10,194400.0
SO-4500203-03,SO-4500203,0030,MAT010,Canon ImageRunner 2625i,Printers,8,EA,55000,10,396000.0
SO-4500204-01,SO-4500204,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,10,EA,28000,5,266000.0
SO-4500204-02,SO-4500204,0020,MAT009,HP LaserJet Pro M404dn,Printers,16,EA,22000,2,344960.0
SO-4500205-01,SO-4500205,0010,MAT010,Canon ImageRunner 2625i,Printers,9,EA,55000,2,485100.0
SO-4500205-02,SO-4500205,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,16,EA,52000,10,748800.0
SO-4500205-03,SO-4500205,0030,MAT003,Lenovo ThinkPad E14,Laptops,20,EA,68000,2,1332800.0
SO-4500205-04,SO-4500205,0040,MAT012,Samsung 1TB NVMe SSD,Storage,15,EA,9500,0,142500.0
SO-4500206-01,SO-4500206,0010,MAT011,Seagate 4TB External HDD,Storage,11,EA,7500,8,75900.0
SO-4500206-02,SO-4500206,0020,MAT013,APC 1500VA UPS,Power,20,EA,18000,2,352800.0
SO-4500206-03,SO-4500206,0030,MAT020,Microsoft Office 365 (1 Year),Software,10,LIC,4200,5,39900.0
SO-4500206-04,SO-4500206,0040,MAT015,Corsair Mechanical Keyboard,Peripherals,20,EA,6500,2,127400.0
SO-4500207-01,SO-4500207,0010,MAT011,Seagate 4TB External HDD,Storage,11,EA,7500,8,75900.0
SO-4500207-02,SO-4500207,0020,MAT010,Canon ImageRunner 2625i,Printers,9,EA,55000,8,455400.0
SO-4500207-03,SO-4500207,0030,MAT016,Lenovo ThinkCentre Desktop,Desktops,12,EA,52000,0,624000.0
SO-4500207-04,SO-4500207,0040,MAT008,TP-Link WiFi 6 Router,Networking,19,EA,12000,2,223440.0
SO-4500208-01,SO-4500208,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,3,EA,72000,8,198720.0
SO-4500208-02,SO-4500208,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,16,EA,6500,2,101920.0
SO-4500208-03,SO-4500208,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,10,EA,45000,2,441000.0
SO-4500208-04,SO-4500208,0040,MAT019,D-Link 24-Port Patch Panel,Networking,9,EA,5500,2,48510.0
SO-4500208-05,SO-4500208,0050,MAT010,Canon ImageRunner 2625i,Printers,14,EA,55000,8,708400.0
SO-4500209-01,SO-4500209,0010,MAT019,D-Link 24-Port Patch Panel,Networking,14,EA,5500,10,69300.0
SO-4500209-02,SO-4500209,0020,MAT013,APC 1500VA UPS,Power,2,EA,18000,5,34200.0
SO-4500209-03,SO-4500209,0030,MAT018,Jabra Evolve2 Headset,Peripherals,18,EA,8500,10,137700.0
SO-4500209-04,SO-4500209,0040,MAT017,Dell OptiPlex 5000 Desktop,Desktops,3,EA,48000,0,144000.0
SO-4500210-01,SO-4500210,0010,MAT020,Microsoft Office 365 (1 Year),Software,19,LIC,4200,8,73416.0
SO-4500210-02,SO-4500210,0020,MAT002,HP EliteBook 840 G10,Laptops,11,EA,85000,8,860200.0
SO-4500211-01,SO-4500211,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,18,EA,48000,10,777600.0
SO-4500211-02,SO-4500211,0020,MAT020,Microsoft Office 365 (1 Year),Software,19,LIC,4200,2,78204.0
SO-4500212-01,SO-4500212,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,4,EA,48000,5,182400.0
SO-4500212-02,SO-4500212,0020,MAT005,"Samsung 27"" 4K Monitor",Monitors,14,EA,28000,0,392000.0
SO-4500212-03,SO-4500212,0030,MAT012,Samsung 1TB NVMe SSD,Storage,4,EA,9500,2,37240.0
SO-4500212-04,SO-4500212,0040,MAT001,Dell Latitude 5540 Laptop,Laptops,12,EA,72000,5,820800.0
SO-4500212-05,SO-4500212,0050,MAT016,Lenovo ThinkCentre Desktop,Desktops,11,EA,52000,8,526240.0
SO-4500213-01,SO-4500213,0010,MAT004,Apple MacBook Air M2,Laptops,3,EA,114000,5,324900.0
SO-4500213-02,SO-4500213,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,2,EA,6500,0,13000.0
SO-4500213-03,SO-4500213,0030,MAT019,D-Link 24-Port Patch Panel,Networking,1,EA,5500,5,5225.0
SO-4500213-04,SO-4500213,0040,MAT011,Seagate 4TB External HDD,Storage,4,EA,7500,2,29400.0
SO-4500214-01,SO-4500214,0010,MAT011,Seagate 4TB External HDD,Storage,14,EA,7500,8,96600.0
SO-4500214-02,SO-4500214,0020,MAT018,Jabra Evolve2 Headset,Peripherals,8,EA,8500,8,62560.0
SO-4500215-01,SO-4500215,0010,MAT013,APC 1500VA UPS,Power,19,EA,18000,8,314640.0
SO-4500215-02,SO-4500215,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,13,EA,72000,0,936000.0
SO-4500215-03,SO-4500215,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,7,EA,45000,2,308700.0
SO-4500215-04,SO-4500215,0040,MAT015,Corsair Mechanical Keyboard,Peripherals,9,EA,6500,0,58500.0
SO-4500216-01,SO-4500216,0010,MAT006,"LG 24"" Full HD Monitor",Monitors,4,EA,14000,5,53200.0
SO-4500216-02,SO-4500216,0020,MAT012,Samsung 1TB NVMe SSD,Storage,16,EA,9500,10,136800.0
SO-4500216-03,SO-4500216,0030,MAT011,Seagate 4TB External HDD,Storage,11,EA,7500,10,74250.0
SO-4500216-04,SO-4500216,0040,MAT007,Cisco Catalyst 2960 Switch,Networking,13,EA,45000,10,526500.0
SO-4500216-05,SO-4500216,0050,MAT015,Corsair Mechanical Keyboard,Peripherals,13,EA,6500,10,76050.0
SO-4500217-01,SO-4500217,0010,MAT020,Microsoft Office 365 (1 Year),Software,5,LIC,4200,5,19950.0
SO-4500217-02,SO-4500217,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,4,EA,14000,2,54880.0
SO-4500217-03,SO-4500217,0030,MAT010,Canon ImageRunner 2625i,Printers,10,EA,55000,0,550000.0
SO-4500217-04,SO-4500217,0040,MAT003,Lenovo ThinkPad E14,Laptops,6,EA,68000,5,387600.0
SO-4500218-01,SO-4500218,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,16,EA,28000,10,403200.0
SO-4500218-02,SO-4500218,0020,MAT019,D-Link 24-Port Patch Panel,Networking,6,EA,5500,10,29700.0
SO-4500218-03,SO-4500218,0030,MAT013,APC 1500VA UPS,Power,6,EA,18000,8,99360.0
SO-4500218-04,SO-4500218,0040,MAT014,Logitech MX Master 3 Mouse,Peripherals,10,EA,4200,2,41160.0
SO-4500218-05,SO-4500218,0050,MAT006,"LG 24"" Full HD Monitor",Monitors,6,EA,14000,5,79800.0
SO-4500219-01,SO-4500219,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,7,EA,72000,8,463680.0
SO-4500219-02,SO-4500219,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,18,EA,52000,10,842400.0
SO-4500219-03,SO-4500219,0030,MAT005,"Samsung 27"" 4K Monitor",Monitors,16,EA,28000,8,412160.0
SO-4500220-01,SO-4500220,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,8,EA,52000,5,395200.0
SO-4500220-02,SO-4500220,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,2,EA,14000,5,26600.0
SO-4500220-03,SO-4500220,0030,MAT003,Lenovo ThinkPad E14,Laptops,8,EA,68000,10,489600.0
SO-4500220-04,SO-4500220,0040,MAT001,Dell Latitude 5540 Laptop,Laptops,10,EA,72000,2,705600.0
SO-4500221-01,SO-4500221,0010,MAT018,Jabra Evolve2 Headset,Peripherals,9,EA,8500,10,68850.0
SO-4500221-02,SO-4500221,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,12,EA,48000,10,518400.0
SO-4500221-03,SO-4500221,0030,MAT004,Apple MacBook Air M2,Laptops,2,EA,114000,8,209760.0
SO-4500221-04,SO-4500221,0040,MAT020,Microsoft Office 365 (1 Year),Software,18,LIC,4200,2,74088.0
SO-4500222-01,SO-4500222,0010,MAT010,Canon ImageRunner 2625i,Printers,15,EA,55000,5,783750.0
SO-4500222-02,SO-4500222,0020,MAT002,HP EliteBook 840 G10,Laptops,12,EA,85000,0,1020000.0
SO-4500223-01,SO-4500223,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,12,EA,45000,10,486000.0
SO-4500223-02,SO-4500223,0020,MAT019,D-Link 24-Port Patch Panel,Networking,14,EA,5500,2,75460.0
SO-4500224-01,SO-4500224,0010,MAT002,HP EliteBook 840 G10,Laptops,12,EA,85000,10,918000.0
SO-4500224-02,SO-4500224,0020,MAT019,D-Link 24-Port Patch Panel,Networking,9,EA,5500,10,44550.0
